frames,Confidence,Ymin,Xmin,Ymax,Xmax
1107,53,1,105,470,304
1108,0,0,0,0,0
1109,68,1,32,476,229
1110,59,1,41,476,215
1111,0,0,0,0,0
1112,0,0,0,0,0
1113,0,0,0,0,0
1114,0,0,0,0,0
1115,0,0,0,0,0
1116,0,0,0,0,0
1117,0,0,0,0,0
1118,0,0,0,0,0
1119,0,0,0,0,0
1120,0,0,0,0,0
1121,0,0,0,0,0
1122,0,0,0,0,0
1123,0,0,0,0,0
1124,0,0,0,0,0
1125,0,0,0,0,0
1126,0,0,0,0,0
1127,0,0,0,0,0
1128,0,0,0,0,0
1129,0,0,0,0,0
1130,0,0,0,0,0
1131,0,0,0,0,0
1132,0,0,0,0,0
1133,0,0,0,0,0
1134,0,0,0,0,0
1135,62,1,189,462,425
1136,59,1,256,478,510
1137,0,0,0,0,0
1138,0,0,0,0,0
1139,0,0,0,0,0
1140,0,0,0,0,0
1141,0,0,0,0,0
1142,0,0,0,0,0
1143,0,0,0,0,0
1144,0,0,0,0,0
1145,59,2,206,474,460
1146,53,1,157,462,430
1147,0,0,0,0,0
1148,0,0,0,0,0
1149,0,0,0,0,0
1150,0,0,0,0,0
1151,0,0,0,0,0
1152,0,0,0,0,0
1153,0,0,0,0,0
1154,0,0,0,0,0
1155,0,0,0,0,0
1156,0,0,0,0,0
1157,0,0,0,0,0
1158,0,0,0,0,0
1159,0,0,0,0,0
1160,0,0,0,0,0
1161,0,0,0,0,0
1162,0,0,0,0,0
1163,0,0,0,0,0
1164,0,0,0,0,0
1165,71,2,25,474,230
1166,0,0,0,0,0
1167,0,0,0,0,0
1168,0,0,0,0,0
1169,0,0,0,0,0
1170,71,1,184,430,425
1171,71,1,184,430,425
1172,0,0,0,0,0
1173,0,0,0,0,0
1174,0,0,0,0,0
1175,0,0,0,0,0
1176,0,0,0,0,0
1177,56,1,65,480,284
1178,0,0,0,0,0
1179,0,0,0,0,0
1180,0,0,0,0,0
1181,0,0,0,0,0
1182,0,0,0,0,0
1183,68,1,73,480,276
1184,0,0,0,0,0
1185,0,0,0,0,0
1186,0,0,0,0,0
1187,0,0,0,0,0
1188,0,0,0,0,0
1189,0,0,0,0,0
1190,0,0,0,0,0
1191,0,0,0,0,0
1192,0,0,0,0,0
1193,0,0,0,0,0
1194,62,1,397,462,612
1195,68,1,395,462,610
1196,56,1,436,467,616
1197,66,3,413,454,617
1198,0,0,0,0,0
1199,0,0,0,0,0
1200,0,0,0,0,0
1201,0,0,0,0,0
1202,0,0,0,0,0
1203,0,0,0,0,0
1204,0,0,0,0,0
1205,0,0,0,0,0
1206,0,0,0,0,0
1207,0,0,0,0,0
1208,0,0,0,0,0
1209,0,0,0,0,0
1210,0,0,0,0,0
1211,0,0,0,0,0
1212,0,0,0,0,0
1213,0,0,0,0,0
1214,0,0,0,0,0
1215,0,0,0,0,0
1216,0,0,0,0,0
1217,0,0,0,0,0
1218,0,0,0,0,0
1219,0,0,0,0,0
1220,0,0,0,0,0
1221,0,0,0,0,0
1222,0,0,0,0,0
1223,0,0,0,0,0
1224,0,0,0,0,0
1225,0,0,0,0,0
1226,0,0,0,0,0
1227,0,0,0,0,0
1228,0,0,0,0,0
1229,0,0,0,0,0
1230,0,0,0,0,0
1231,0,0,0,0,0
1232,0,0,0,0,0
1233,0,0,0,0,0
1234,0,0,0,0,0
1235,0,0,0,0,0
1236,0,0,0,0,0
1237,0,0,0,0,0
1238,0,0,0,0,0
1239,0,0,0,0,0
1240,0,0,0,0,0
1241,0,0,0,0,0
1242,0,0,0,0,0
1243,0,0,0,0,0
1244,0,0,0,0,0
1245,0,0,0,0,0
1246,0,0,0,0,0
1247,0,0,0,0,0
1248,0,0,0,0,0
1249,0,0,0,0,0
1250,0,0,0,0,0
1251,0,0,0,0,0
1252,0,0,0,0,0
1253,0,0,0,0,0
1254,0,0,0,0,0
1255,0,0,0,0,0
1256,0,0,0,0,0
1257,0,0,0,0,0
1258,0,0,0,0,0
1259,0,0,0,0,0
1260,0,0,0,0,0
1261,0,0,0,0,0
1262,0,0,0,0,0
1263,0,0,0,0,0
1264,0,0,0,0,0
1265,0,0,0,0,0
1266,0,0,0,0,0
1267,0,0,0,0,0
1268,0,0,0,0,0
1269,0,0,0,0,0
1270,0,0,0,0,0
1271,0,0,0,0,0
1272,0,0,0,0,0
1273,0,0,0,0,0
1274,0,0,0,0,0
1275,0,0,0,0,0
1276,0,0,0,0,0
1277,0,0,0,0,0
1278,0,0,0,0,0
1279,0,0,0,0,0
1280,0,0,0,0,0
1281,0,0,0,0,0
1282,0,0,0,0,0
1283,0,0,0,0,0
1284,0,0,0,0,0
1285,53,8,399,459,614
1286,0,0,0,0,0
1287,0,0,0,0,0
1288,56,1,53,470,463
1289,0,0,0,0,0
1290,0,0,0,0,0
1291,0,0,0,0,0
1292,66,1,10,470,359
1293,53,1,13,470,350
1294,0,0,0,0,0
1295,53,2,92,466,412
1296,0,0,0,0,0
1297,0,0,0,0,0
1298,59,3,79,403,283
1298,53,1,27,430,229
1299,0,0,0,0,0
1300,53,3,28,454,228
1301,62,4,29,472,223
1302,0,0,0,0,0
1303,66,11,73,457,269
1304,56,1,40,467,220
1305,68,1,28,476,211
1306,59,1,28,458,208
1307,0,0,0,0,0
1308,0,0,0,0,0
1309,56,1,32,476,199
1310,59,9,32,476,212
1311,56,5,34,480,205
1312,56,9,35,476,209
1313,0,0,0,0,0
1314,0,0,0,0,0
1315,56,19,34,480,201
1316,0,0,0,0,0
1317,0,0,0,0,0
1318,0,0,0,0,0
1319,59,14,32,480,191
1320,76,1,24,476,207
1321,53,9,33,476,210
1322,59,5,35,480,209
1323,76,1,26,476,222
1324,68,1,27,476,242
1325,0,0,0,0,0
1326,0,0,0,0,0
1327,0,0,0,0,0
1328,0,0,0,0,0
1329,59,1,193,462,426
1330,0,0,0,0,0
1331,59,1,223,480,601
1332,0,0,0,0,0
1333,0,0,0,0,0
1334,0,0,0,0,0
1335,0,0,0,0,0
1336,53,2,36,474,214
1337,0,0,0,0,0
1338,0,0,0,0,0
1339,0,0,0,0,0
1340,0,0,0,0,0
1341,0,0,0,0,0
1342,0,0,0,0,0
1343,0,0,0,0,0
1344,0,0,0,0,0
1345,0,0,0,0,0
1346,0,0,0,0,0
1347,0,0,0,0,0
1348,0,0,0,0,0
1349,0,0,0,0,0
1350,0,0,0,0,0
1351,0,0,0,0,0
1352,0,0,0,0,0
1353,0,0,0,0,0
1354,0,0,0,0,0
1355,53,18,507,480,637
1356,0,0,0,0,0
1357,0,0,0,0,0
1358,0,0,0,0,0
1359,0,0,0,0,0
1360,0,0,0,0,0
1361,0,0,0,0,0
1362,0,0,0,0,0
1363,53,1,361,480,537
1364,53,9,336,480,525
1364,53,4,436,472,616
1365,66,7,332,477,536
1365,56,4,416,472,606
1366,59,4,437,472,611
1367,0,0,0,0,0
1368,0,0,0,0,0
1369,53,4,452,472,617
1370,0,0,0,0,0
1371,0,0,0,0,0
1372,0,0,0,0,0
1373,0,0,0,0,0
1374,0,0,0,0,0
1375,0,0,0,0,0
1376,0,0,0,0,0
1377,0,0,0,0,0
1378,0,0,0,0,0
1379,0,0,0,0,0
1380,0,0,0,0,0
1381,0,0,0,0,0
1382,0,0,0,0,0
1383,0,0,0,0,0
1384,0,0,0,0,0
1385,0,0,0,0,0
1386,0,0,0,0,0
1387,0,0,0,0,0
1388,0,0,0,0,0
1389,56,1,443,467,617
1390,0,0,0,0,0
1391,0,0,0,0,0
1392,0,0,0,0,0
1393,0,0,0,0,0
1394,59,1,27,476,195
1395,0,0,0,0,0
1396,53,1,230,478,411
1397,74,1,228,405,407
1398,0,0,0,0,0
1399,0,0,0,0,0
1400,0,0,0,0,0
1401,0,0,0,0,0
1402,0,0,0,0,0
1403,0,0,0,0,0
1404,74,1,131,458,317
1405,56,1,103,474,306
1406,56,1,103,474,306
1407,0,0,0,0,0
1408,0,0,0,0,0
1409,0,0,0,0,0
1410,0,0,0,0,0
1411,53,1,18,462,192
1412,0,0,0,0,0
1413,0,0,0,0,0
1414,0,0,0,0,0
1415,0,0,0,0,0
1416,0,0,0,0,0
1417,0,0,0,0,0
1418,0,0,0,0,0
1419,0,0,0,0,0
1420,0,0,0,0,0
1421,53,1,6,476,203
1422,0,0,0,0,0
1423,0,0,0,0,0
1424,0,0,0,0,0
1425,0,0,0,0,0
1426,0,0,0,0,0
1427,0,0,0,0,0
1428,0,0,0,0,0
1429,0,0,0,0,0
1430,0,0,0,0,0
1431,0,0,0,0,0
1432,0,0,0,0,0
1433,0,0,0,0,0
1434,66,14,98,476,274
1435,0,0,0,0,0
1436,0,0,0,0,0
1437,0,0,0,0,0
1438,0,0,0,0,0
1439,0,0,0,0,0
1440,0,0,0,0,0
1441,0,0,0,0,0
1442,0,0,0,0,0
1443,0,0,0,0,0
1444,0,0,0,0,0
1445,0,0,0,0,0
1446,0,0,0,0,0
1447,0,0,0,0,0
1448,0,0,0,0,0
1449,0,0,0,0,0
1450,0,0,0,0,0
1451,0,0,0,0,0
1452,0,0,0,0,0
1453,0,0,0,0,0
1454,0,0,0,0,0
1455,76,1,37,470,276
1456,76,1,37,470,276
1457,76,1,37,470,276
1458,76,1,37,470,276
1459,76,1,37,470,276
1460,76,1,37,470,276
1461,76,1,37,470,276
1462,76,1,37,470,276
1463,76,1,37,470,276
1464,0,0,0,0,0
1465,59,1,490,466,630
1466,0,0,0,0,0
1467,0,0,0,0,0
1468,82,9,407,467,611
1468,59,1,52,466,274
1469,66,26,423,466,594
1469,66,3,16,454,220
1470,66,14,357,480,527
1470,66,3,16,454,220
1471,66,3,16,454,220
1472,76,14,14,462,247
1472,66,3,16,454,220
1473,89,4,1,472,266
1474,89,4,1,472,270
1475,87,1,1,476,257
1475,59,18,375,480,545
1476,89,6,4,470,277
1477,82,6,15,470,319
1477,59,26,422,474,600
1478,82,6,13,470,306
1478,59,14,430,480,600
1479,84,6,13,470,306
1479,53,4,440,472,599
1480,84,6,13,470,301
1480,66,4,420,472,610
1481,80,6,20,470,319
1481,59,1,435,476,608
1482,82,6,15,470,314
1482,71,1,407,476,615
1483,84,6,15,470,293
1483,78,1,409,476,617
1484,78,6,10,470,314
1484,76,1,376,476,624
1485,82,6,13,470,311
1485,74,1,389,471,620
1486,82,6,13,470,311
1486,74,1,378,476,622
1487,80,1,361,476,623
1487,80,6,13,470,311
1488,80,6,15,470,319
1488,68,4,363,472,616
1489,82,6,13,470,306
1489,76,1,337,476,629
1490,82,1,389,476,628
1490,80,6,13,470,311
1491,84,1,358,476,634
1491,82,6,13,470,316
1492,84,1,380,471,633
1492,74,2,28,474,316
1493,82,2,349,474,632
1493,62,2,30,466,289
1494,82,2,349,474,632
1494,62,2,30,466,289
1495,82,2,349,474,632
1495,62,2,30,466,289
1496,82,2,349,474,632
1496,62,2,30,466,289
1497,82,2,349,474,632
1497,62,2,30,466,289
1498,59,1,27,480,279
1498,62,2,30,466,289
1499,53,1,45,478,247
1499,62,2,30,466,289
1500,0,0,0,0,0
1501,62,1,387,453,626
1501,53,3,14,461,378
1502,53,3,14,461,378
1503,0,0,0,0,0
1504,0,0,0,0,0
1505,0,0,0,0,0
1506,0,0,0,0,0
1507,0,0,0,0,0
1508,0,0,0,0,0
1509,62,1,239,458,433
1510,62,1,239,458,433
1511,62,1,239,458,433
1512,62,1,239,458,433
1513,62,1,239,458,433
1514,62,1,239,458,433
1515,0,0,0,0,0
1516,0,0,0,0,0
1517,0,0,0,0,0
1518,53,5,41,480,203
1519,0,0,0,0,0
1520,0,0,0,0,0
1521,0,0,0,0,0
1522,0,0,0,0,0
1523,0,0,0,0,0
1524,66,1,63,478,246
1525,0,0,0,0,0
1526,62,19,385,442,520
1527,0,0,0,0,0
1528,53,1,31,462,236
1528,53,2,80,456,299
1529,68,1,5,478,155
1529,53,1,351,462,550
1530,0,0,0,0,0
1531,0,0,0,0,0
1532,62,1,107,462,318
1532,59,1,193,478,426
1533,59,1,483,470,628
1533,56,1,211,475,411
1534,0,0,0,0,0
1535,0,0,0,0,0
1536,53,1,187,458,385
1537,71,1,426,471,609
1537,59,1,198,466,400
1538,59,3,474,419,611
1539,59,1,470,467,629
1540,0,0,0,0,0
1541,59,9,13,476,166
1542,59,9,13,476,166
1543,59,9,13,476,166
1544,59,9,13,476,166
1545,59,9,13,476,166
1546,59,9,13,476,166
1547,59,9,13,476,166
1548,59,9,13,476,166
1549,0,0,0,0,0
1550,0,0,0,0,0
1551,71,8,188,453,374
1552,66,8,185,453,377
1553,71,10,198,480,384
1554,76,3,186,473,372
1555,76,10,190,480,369
1556,71,18,234,480,384
1557,74,18,213,472,392
1558,0,0,0,0,0
1559,66,23,213,461,366
1560,53,1,216,446,363
1561,0,0,0,0,0
1562,0,0,0,0,0
1563,0,0,0,0,0
1564,0,0,0,0,0
1565,56,14,318,414,553
1566,53,14,326,407,549
1567,0,0,0,0,0
1568,56,8,371,438,524
1569,59,1,371,454,530
1570,59,4,374,458,544
1571,53,11,353,465,546
1572,59,11,367,465,531
1573,59,3,347,465,547
1574,0,0,0,0,0
1575,0,0,0,0,0
1576,0,0,0,0,0
1577,0,0,0,0,0
1578,0,0,0,0,0
1579,0,0,0,0,0
1580,0,0,0,0,0
1581,0,0,0,0,0
1582,0,0,0,0,0
1583,0,0,0,0,0
1584,0,0,0,0,0
1585,0,0,0,0,0
1586,0,0,0,0,0
1587,0,0,0,0,0
1588,0,0,0,0,0
1589,0,0,0,0,0
1590,0,0,0,0,0
1591,0,0,0,0,0
1592,0,0,0,0,0
1593,0,0,0,0,0
1594,0,0,0,0,0
1595,0,0,0,0,0
1596,0,0,0,0,0
1597,0,0,0,0,0
1598,0,0,0,0,0
1599,53,15,354,461,547
1600,53,19,354,457,540
1601,53,8,362,453,535
1602,0,0,0,0,0
1603,0,0,0,0,0
1604,0,0,0,0,0
1605,0,0,0,0,0
1606,0,0,0,0,0
1607,0,0,0,0,0
1608,71,21,324,480,534
1609,0,0,0,0,0
1610,0,0,0,0,0
1611,0,0,0,0,0
1612,0,0,0,0,0
1613,0,0,0,0,0
1614,53,2,355,472,556
1615,53,2,355,472,556
1616,53,2,355,472,556
1617,0,0,0,0,0
1618,0,0,0,0,0
1619,0,0,0,0,0
1620,0,0,0,0,0
1621,56,1,437,476,614
1622,53,1,440,476,607
1623,56,1,422,471,608
1624,59,4,436,472,603
1625,62,1,427,476,604
1626,59,1,447,476,609
1627,62,1,429,476,609
1628,53,1,429,476,609
1629,59,5,441,480,611
1630,53,1,437,476,614
1631,0,0,0,0,0
1632,0,0,0,0,0
1633,0,0,0,0,0
1634,0,0,0,0,0
1635,0,0,0,0,0
1636,62,5,16,480,181
1637,0,0,0,0,0
1638,0,0,0,0,0
1639,0,0,0,0,0
1640,0,0,0,0,0
1641,0,0,0,0,0
1642,0,0,0,0,0
1643,0,0,0,0,0
1644,0,0,0,0,0
1645,0,0,0,0,0
1646,0,0,0,0,0
1647,0,0,0,0,0
1648,0,0,0,0,0
1649,0,0,0,0,0
1650,0,0,0,0,0
1651,0,0,0,0,0
1652,0,0,0,0,0
1653,0,0,0,0,0
1654,0,0,0,0,0
1655,66,1,106,478,267
1656,78,1,78,469,271
1657,56,1,28,467,232
1658,0,0,0,0,0
1659,0,0,0,0,0
1660,0,0,0,0,0
1661,0,0,0,0,0
1662,0,0,0,0,0
1663,0,0,0,0,0
1664,0,0,0,0,0
1665,0,0,0,0,0
1666,0,0,0,0,0
1667,0,0,0,0,0
1668,0,0,0,0,0
1669,0,0,0,0,0
1670,0,0,0,0,0
1671,0,0,0,0,0
1672,0,0,0,0,0
1673,0,0,0,0,0
1674,62,22,251,480,463
1675,0,0,0,0,0
1676,56,2,259,480,423
1677,0,0,0,0,0
1678,0,0,0,0,0
1679,0,0,0,0,0
1680,0,0,0,0,0
1681,0,0,0,0,0
1682,0,0,0,0,0
1683,0,0,0,0,0
1684,56,54,295,480,395
1685,0,0,0,0,0
1686,0,0,0,0,0
1687,0,0,0,0,0
1688,0,0,0,0,0
1689,0,0,0,0,0
1690,0,0,0,0,0
1691,0,0,0,0,0
1692,0,0,0,0,0
1692,0,0,0,0,0
1693,0,0,0,0,0
1694,0,0,0,0,0
1695,59,4,451,472,613
1696,59,4,449,472,607
1697,56,9,455,476,614
1698,0,0,0,0,0
1699,66,9,451,476,613
1700,56,9,458,476,611
1701,66,9,453,476,612
1702,62,4,449,472,611
1703,56,4,457,472,608
1704,0,0,0,0,0
1705,0,0,0,0,0
1706,0,0,0,0,0
1707,0,0,0,0,0
1708,0,0,0,0,0
1709,0,0,0,0,0
1710,0,0,0,0,0
1711,0,0,0,0,0
1712,0,0,0,0,0
1713,0,0,0,0,0
1714,0,0,0,0,0
1715,0,0,0,0,0
1716,0,0,0,0,0
1717,0,0,0,0,0
1718,53,1,260,466,448
1719,68,1,218,478,412
1720,62,2,181,474,386
1721,0,0,0,0,0
1722,66,1,101,480,301
1723,62,5,82,475,301
1724,53,5,40,480,191
1725,80,14,325,478,635
1726,82,6,346,478,634
1727,71,1,365,467,631
1728,0,0,0,0,0
1729,0,0,0,0,0
1730,0,0,0,0,0
1731,0,0,0,0,0
1732,0,0,0,0,0
1733,0,0,0,0,0
1734,78,6,352,470,634
1735,76,1,356,467,632
1736,80,2,291,476,628
1737,76,2,217,474,613
1738,59,2,192,474,573
1738,56,10,338,474,627
1739,66,3,300,477,631
1740,66,3,308,477,633
1740,53,2,192,474,573
1741,68,6,346,478,624
1742,68,6,338,478,627
1742,53,1,104,480,564
1743,66,9,308,480,633
1743,56,1,176,480,582
1744,56,6,338,478,621
1745,66,1,330,476,632
1745,59,1,142,476,594
1746,71,1,339,476,631
1746,56,1,202,480,601
1747,74,2,298,474,630
1748,53,3,303,477,628
1749,71,1,178,476,591
1750,80,1,181,476,610
1751,78,1,147,476,599
1752,80,2,95,474,594
1753,80,1,162,476,606
1754,74,2,127,474,584
1755,80,2,192,474,617
1756,78,6,165,478,590
1757,80,2,152,474,592
1758,80,1,139,476,608
1759,82,1,169,476,622
1760,82,1,205,476,619
1761,80,2,201,474,618
1762,80,1,183,476,619
1763,84,1,146,476,623
1764,80,2,219,474,622
1765,80,1,179,476,623
1765,53,1,17,476,270
1766,78,1,211,476,625
1766,53,1,17,476,270
1767,82,2,157,474,630
1767,53,1,17,476,270
1768,82,1,167,476,635
1768,53,1,17,476,270
1769,84,1,117,476,629
1769,53,1,17,476,270
1770,68,5,295,480,633
1771,68,1,76,476,626
1772,68,1,28,476,619
1773,0,0,0,0,0
1774,0,0,0,0,0
1775,0,0,0,0,0
1776,0,0,0,0,0
1777,0,0,0,0,0
1778,0,0,0,0,0
1779,0,0,0,0,0
1780,0,0,0,0,0
1781,0,0,0,0,0
1782,0,0,0,0,0
1783,0,0,0,0,0
1784,0,0,0,0,0
1785,0,0,0,0,0
1786,0,0,0,0,0
1787,0,0,0,0,0
1788,78,6,336,478,640
1789,62,1,393,476,637
1790,66,9,14,476,191
1790,56,1,414,476,633
1791,56,1,422,476,630
1792,53,1,417,476,617
1793,56,1,401,476,620
1794,59,1,403,467,623
1795,66,1,385,476,624
1796,66,1,389,467,620
1797,78,1,376,476,629
1798,71,1,393,471,624
1799,74,1,380,467,629
1800,68,1,389,467,620
1801,74,1,395,476,626
1802,80,1,393,476,624
1803,78,1,367,476,633
1804,78,1,374,476,627
1805,74,1,372,476,624
1806,68,1,411,476,615
1807,71,1,399,471,622
1808,71,1,393,476,624
1809,78,1,387,476,622
1810,68,1,403,471,614
1811,74,1,401,476,620
1812,76,1,387,480,622
1813,74,1,387,476,622
1814,82,1,378,476,626
1815,0,0,0,0,0
1816,0,0,0,0,0
1817,0,0,0,0,0
1818,0,0,0,0,0
1819,0,0,0,0,0
1820,0,0,0,0,0
1821,0,0,0,0,0
1822,56,1,249,480,442
1823,66,1,339,480,565
1824,0,0,0,0,0
1825,62,1,242,471,449
1826,0,0,0,0,0
1827,62,1,408,471,601
1827,62,1,1,480,160
1828,59,1,20,476,185
1829,0,0,0,0,0
1830,68,1,19,476,178
1831,66,1,45,476,225
1832,66,1,70,478,322
1833,0,0,0,0,0
1834,0,0,0,0,0
1835,0,0,0,0,0
1836,0,0,0,0,0
1837,0,0,0,0,0
1838,0,0,0,0,0
1839,0,0,0,0,0
1840,0,0,0,0,0
1841,0,0,0,0,0
1842,0,0,0,0,0
1843,0,0,0,0,0
1844,0,0,0,0,0
1845,0,0,0,0,0
1846,0,0,0,0,0
1847,0,0,0,0,0
1848,0,0,0,0,0
1849,0,0,0,0,0
1850,0,0,0,0,0
1851,0,0,0,0,0
1851,0,0,0,0,0
1852,0,0,0,0,0
1853,0,0,0,0,0
1854,0,0,0,0,0
1855,0,0,0,0,0
1856,0,0,0,0,0
1857,0,0,0,0,0
1858,0,0,0,0,0
1859,0,0,0,0,0
1860,0,0,0,0,0
1861,0,0,0,0,0
1862,0,0,0,0,0
1863,0,0,0,0,0
1864,0,0,0,0,0
1865,0,0,0,0,0
1866,0,0,0,0,0
1867,0,0,0,0,0
1868,0,0,0,0,0
1869,0,0,0,0,0
1870,0,0,0,0,0
1871,0,0,0,0,0
1872,0,0,0,0,0
1873,0,0,0,0,0
1874,0,0,0,0,0
1875,0,0,0,0,0
1876,0,0,0,0,0
1877,0,0,0,0,0
1878,0,0,0,0,0
1879,0,0,0,0,0
1880,0,0,0,0,0
1881,0,0,0,0,0
1882,0,0,0,0,0
1883,0,0,0,0,0
1884,0,0,0,0,0
1885,0,0,0,0,0
1886,0,0,0,0,0
1887,0,0,0,0,0
1888,0,0,0,0,0
1889,0,0,0,0,0
1890,0,0,0,0,0
1891,0,0,0,0,0
1892,0,0,0,0,0
1893,0,0,0,0,0
1894,0,0,0,0,0
1895,0,0,0,0,0
1896,0,0,0,0,0
1897,0,0,0,0,0
1898,0,0,0,0,0
1899,0,0,0,0,0
1900,0,0,0,0,0
1901,0,0,0,0,0
1902,0,0,0,0,0
1903,0,0,0,0,0
1904,0,0,0,0,0
1905,0,0,0,0,0
1906,0,0,0,0,0
1907,0,0,0,0,0
1908,0,0,0,0,0
1909,0,0,0,0,0
1910,0,0,0,0,0
1911,0,0,0,0,0
